141.211.153.74,1,2
141.212.115.76,1,2
198.110.212.124,1,2
192.108.188.238,1,2
141.214.120.141,1,2
35.9.10.80,1,2
155.139.3.34,1,2
141.214.9.144,1,2
198.108.148.8,1,2
141.211.55.38,1,2
64.49.113.85,1,2
35.8.12.113,1,2
173.225.191.162,1,2
64.113.57.131,1,2
141.211.169.5,1,2
141.213.154.102,1,2
141.193.177.143,1,2
136.228.38.63,1,2
141.211.3.5,1,2
208.68.25.178,1,2
136.228.35.228,1,2
69.58.58.241,1,2
141.211.217.98,1,2
141.211.55.29,1,2
207.75.117.181,1,2
141.211.168.169,1,2
141.193.178.181,1,2
208.68.25.212,1,2
64.113.57.183,1,2
141.193.177.158,1,2
64.113.59.213,1,2
141.214.253.72,1,2
136.228.36.60,1,2
141.211.7.159,1,2
141.193.178.199,1,2
206.57.162.50,1,2
136.228.34.32,1,2
141.212.113.143,1,2
64.113.57.30,1,2
141.212.115.207,1,2
173.225.189.142,1,2
198.110.57.6,1,2
141.214.120.66,1,2
141.211.54.239,1,2
141.193.178.159,1,2
141.214.9.162,1,2
35.9.18.4,1,2
141.211.21.145,1,2
141.214.16.54,1,2
141.211.54.243,1,2
35.39.169.232,1,2
69.58.58.222,1,2
141.193.178.237,1,2
141.211.4.46,1,2
198.109.89.140,1,2
35.9.68.166,1,2
64.113.50.58,1,2
35.8.12.23,1,2
64.113.59.172,1,2
35.8.187.50,1,2
207.190.191.187,1,2
198.110.216.125,1,2
141.211.217.85,1,2
141.211.79.153,1,2
198.108.245.245,1,2
141.193.177.46,1,2
136.228.34.20,1,2
141.193.177.183,1,2
141.211.217.35,1,2
198.110.48.37,1,2
35.8.12.177,1,2
141.217.0.155,1,2
198.111.176.225,1,2
207.190.169.27,1,2
141.193.177.205,1,2
207.75.164.76,1,2
141.211.217.55,1,2
141.193.177.236,1,2
66.202.198.91,1,2
207.75.234.46,1,2
141.214.120.45,1,2
198.110.6.120,1,2
207.74.75.2,1,2
64.113.57.110,1,2
141.219.177.171,1,2
141.193.178.19,1,2
207.72.1.43,1,2
141.211.217.69,1,2
192.122.184.159,1,2
141.213.58.232,1,2
207.190.176.146,1,2
