141.211.20.203,1,2
198.110.48.37,1,2
198.111.176.188,1,2
35.9.15.152,1,2
136.228.35.49,1,2
35.8.12.234,1,2
173.225.190.14,1,2
136.228.36.59,1,2
141.217.20.236,1,2
141.193.178.250,1,2
64.113.59.25,1,2
198.108.148.39,1,2
141.212.115.165,1,2
141.193.178.206,1,2
141.211.4.238,1,2
35.9.51.48,1,2
141.211.217.106,1,2
163.253.36.30,1,2
141.217.97.21,1,2
207.74.79.195,1,2
35.9.188.36,1,2
207.75.164.43,1,2
141.211.3.66,1,2
35.9.15.190,1,2
141.211.55.37,1,2
141.211.55.57,1,2
148.61.6.121,1,2
141.193.179.61,1,2
206.57.244.23,1,2
